,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
50,Round,D,VVS2,0.14,Excellent,Very Good,Very Good,0.0,unknown,unknown,330,c,a
51,Round,M,VVS2,0.24,Excellent,Very Good,Very Good,4.0,unknown,unknown,332,a,a
52,Round,E,VS1,0.13,Excellent,Excellent,Excellent,3.4,TN,TN,334,a,a
53,Pear,L,SI2,0.32,unknown,Very Good,Very Good,3.59,VTK,XTK,336,b,a
54,Pear,L,VVS2,0.31,unknown,Very Good,Very Good,3.71,unknown,unknown,336,a,a
55,Marquise,K,SI2,0.32,unknown,Very Good,Excellent,3.42,STK,VTK,336,a,a
56,Round,M,VS1,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,338,a,a
57,Round,D,VS2,0.18,Excellent,Very Good,Very Good,3.69,unknown,unknown,342,a,a
58,Round,M,SI1,0.3,Excellent,Excellent,Very Good,4.28,TN,STK,342,a,a
59,Round,M,VS2,0.3,Very Good,Very Good,Excellent,4.21,unknown,unknown,342,a,a
60,Round,K,SI2,0.3,Excellent,Very Good,Excellent,4.26,unknown,unknown,344,a,a
61,Round,F,I2,0.41,Very Good,Very Good,Very Good,4.72,M,STK,346,b,a
62,Round,K,I1,0.31,Excellent,Excellent,Very Good,4.35,M,STK,348,a,a
63,Round,L,SI2,0.3,Excellent,Very Good,Very Good,4.29,unknown,unknown,352,a,a
64,Round,M,SI2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,352,a,a
65,Emerald,J,VS2,0.32,unknown,Very Good,Very Good,3.27,STK,TK,352,a,a
66,Round,I,I1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,352,a,a
67,Round,M,SI1,0.4,Excellent,Excellent,Excellent,4.72,unknown,unknown,352,b,a
68,Princess,M,VS1,0.3,unknown,Very Good,Very Good,3.63,M,M,356,a,a
69,Pear,E,I1,0.3,unknown,Very Good,Excellent,3.64,XTN,XTN,358,a,a
70,Round,J,I1,0.31,Very Good,Very Good,Excellent,4.23,unknown,unknown,358,a,a
71,Round,K,SI2,0.3,Very Good,Very Good,Excellent,4.3,unknown,unknown,358,a,a
72,Pear,J,SI2,0.3,unknown,Very Good,Excellent,0.0,unknown,unknown,360,c,a
73,Pear,J,VS2,0.3,unknown,Very Good,Excellent,3.72,TN,TN,360,a,a
74,Round,G,I2,0.3,Very Good,Very Good,Excellent,4.21,TN,TK,360,a,a
75,Round,G,SI1,0.18,Excellent,Very Good,Very Good,3.64,unknown,unknown,360,a,a
76,Round,G,SI1,0.18,Excellent,Very Good,Very Good,3.6,unknown,unknown,360,a,a
77,Round,M,VS1,0.32,Excellent,Excellent,Excellent,4.43,unknown,unknown,360,a,a
78,Marquise,K,VS2,0.31,unknown,Very Good,Very Good,3.4,STK,VTK,364,a,a
79,Round,M,VS1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,366,a,a
80,Round,L,VS2,0.3,Very Good,Very Good,Very Good,4.25,unknown,unknown,368,a,a
81,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,370,a,a
82,Round,K,SI2,0.3,Excellent,Very Good,Excellent,4.36,M,STK,370,a,a
83,Round,L,SI1,0.23,Very Good,Very Good,Excellent,3.9,STK,TK,370,a,a
84,Round,J,SI1,0.3,Very Good,Very Good,Excellent,4.2,unknown,unknown,370,a,a
85,Princess,M,VS1,0.31,unknown,Very Good,Excellent,3.67,STK,TK,372,a,a
86,Round,J,I1,0.31,Excellent,Excellent,Excellent,4.41,M,STK,372,a,a
87,Round,J,SI2,0.31,Very Good,Very Good,Excellent,4.31,unknown,unknown,372,a,a
88,Round,H,I1,0.3,Very Good,Very Good,Very Good,4.25,M,TK,372,a,a
89,Round,M,SI1,0.3,Excellent,Very Good,Excellent,4.33,unknown,unknown,372,a,a
90,Round,L,SI2,0.3,Excellent,Excellent,Very Good,4.34,unknown,unknown,372,a,a
91,Round,M,VS2,0.34,Excellent,Excellent,Excellent,4.49,unknown,unknown,374,a,a
92,Round,I,I1,0.3,Excellent,Very Good,Very Good,4.28,STK,M,374,a,a
93,Round,K,SI2,0.31,Excellent,Very Good,Excellent,4.33,unknown,unknown,376,a,a
94,Round,J,I1,0.3,Excellent,Excellent,Excellent,4.37,TN,M,376,a,a
95,Round,M,SI1,0.3,Very Good,Excellent,Excellent,4.18,TK,M,376,a,a
96,Round,K,SI2,0.3,Excellent,Very Good,Excellent,4.3,unknown,unknown,378,a,a
97,Round,M,SI1,0.3,Excellent,Excellent,Excellent,4.31,M,M,378,a,a
98,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,378,a,a
99,Round,G,VS2,0.18,Very Good,Very Good,Excellent,3.57,unknown,unknown,378,a,a
100,Heart,K,SI1,0.32,unknown,Very Good,Excellent,4.7,unknown,unknown,378,b,a
101,Round,K,I1,0.33,Excellent,Excellent,Excellent,4.45,unknown,unknown,380,a,a
102,Round,F,VVS1,0.15,Excellent,Excellent,Excellent,0.0,unknown,unknown,380,c,a
103,Round,G,VVS2,0.15,Excellent,Excellent,Excellent,0.0,unknown,unknown,380,c,a
104,Round,E,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
105,Round,F,VS2,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
106,Round,E,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
107,Round,H,I1,0.31,Very Good,Very Good,Very Good,4.33,unknown,unknown,380,a,a
108,Emerald,I,SI2,0.3,unknown,Excellent,Very Good,3.07,unknown,unknown,382,a,a
109,Marquise,L,SI2,0.31,unknown,Very Good,Excellent,3.37,TK,XTK,382,b,a
110,Round,L,SI2,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,384,a,a
111,Round,J,I1,0.32,Excellent,Excellent,Excellent,4.43,unknown,unknown,384,a,a
112,Round,L,SI1,0.3,Excellent,Excellent,Excellent,4.39,unknown,unknown,384,a,a
113,Round,J,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,386,a,a
114,Pear,I,SI2,0.31,unknown,Very Good,Very Good,3.77,unknown,unknown,386,a,a
115,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,390,a,a
116,Pear,K,VVS1,0.31,unknown,Very Good,Very Good,3.83,TK,VTK,390,b,a
117,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.33,TN,M,390,a,a
118,Pear,K,VS2,0.3,unknown,Very Good,Very Good,3.81,TK,VTK,390,b,a
119,Round,K,SI1,0.3,Excellent,Excellent,Excellent,4.37,M,STK,390,a,a
120,Round,L,SI1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,390,a,a
121,Round,M,VS1,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,390,a,a
122,Pear,H,SI2,0.3,unknown,Very Good,Very Good,3.75,unknown,unknown,390,a,a
123,Pear,H,SI2,0.3,unknown,Very Good,Very Good,3.67,unknown,unknown,390,a,a
124,Marquise,L,SI1,0.3,unknown,Very Good,Very Good,3.17,VTK,XTK,390,b,a
125,Oval,K,SI1,0.4,unknown,Very Good,Excellent,4.11,unknown,unknown,390,b,a
126,Round,M,SI2,0.4,Very Good,Very Good,Very Good,4.67,unknown,unknown,392,a,a
127,Round,J,SI2,0.32,Excellent,Very Good,Very Good,4.39,unknown,unknown,392,a,a
128,Round,I,VS2,0.19,Excellent,Excellent,Excellent,3.73,M,STK,392,a,a
129,Round,J,IF,0.16,Very Good,Very Good,Excellent,3.49,STK,STK,392,a,a
130,Round,E,SI2,0.18,Excellent,Excellent,Excellent,3.64,STK,STK,394,a,a
131,Round,H,SI1,0.23,Very Good,Very Good,Very Good,0.0,unknown,unknown,394,c,a
132,Pear,I,SI1,0.3,unknown,Very Good,Excellent,0.0,unknown,unknown,396,c,a
133,Round,L,SI1,0.3,Very Good,Very Good,Very Good,4.39,M,TK,396,a,a
134,Round,L,SI2,0.3,Very Good,Very Good,Excellent,4.29,M,TK,396,a,a
135,Round,I,I1,0.3,Very Good,Excellent,Excellent,4.27,STK,STK,396,a,a
136,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.39,M,M,396,a,a
137,Round,J,SI2,0.3,Very Good,Very Good,Very Good,4.24,unknown,unknown,398,a,a
138,Round,J,I1,0.35,Excellent,Excellent,Excellent,4.51,STK,STK,398,a,a
139,Round,I,I1,0.31,Excellent,Excellent,Excellent,4.33,M,STK,398,a,a
140,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,400,a,a
141,Round,K,SI1,0.32,Excellent,Excellent,Excellent,4.43,unknown,unknown,400,a,a
142,Round,H,SI1,0.2,Very Good,Very Good,Very Good,3.73,unknown,unknown,400,a,a
143,Round,L,SI1,0.3,Excellent,Very Good,Excellent,4.29,unknown,unknown,400,a,a
144,Round,M,SI1,0.3,Very Good,Very Good,Very Good,4.21,unknown,unknown,400,a,a
145,Round,M,SI1,0.3,Very Good,Very Good,Very Good,4.24,unknown,unknown,400,a,a
146,Round,I,I1,0.3,Excellent,Excellent,Excellent,4.31,M,STK,402,a,a
147,Round,J,SI1,0.21,Excellent,Excellent,Excellent,3.82,TN,STK,402,a,a
148,Round,G,SI2,0.29,Excellent,Excellent,Excellent,4.31,M,STK,402,a,a
149,Round,H,VS2,0.18,Very Good,Very Good,Very Good,3.62,M,TK,402,a,a
150,Round,H,VS1,0.18,Very Good,Very Good,Very Good,3.7,STK,TK,402,a,a
151,Round,M,VS1,0.3,Very Good,Very Good,Excellent,4.24,unknown,unknown,402,a,a
152,Princess,I,SI1,0.3,unknown,Very Good,Very Good,3.37,unknown,unknown,404,a,a
153,Round,E,VVS2,0.16,Very Good,Very Good,Excellent,0.0,unknown,unknown,404,c,a
154,Round,F,VVS2,0.16,Excellent,Excellent,Excellent,0.0,unknown,unknown,404,c,a
155,Round,E,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
156,Round,F,VVS2,0.16,Excellent,Excellent,Excellent,0.0,unknown,unknown,404,c,a
157,Round,E,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
158,Round,F,VVS2,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,404,c,a
159,Round,E,VVS2,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,404,c,a
160,Round,F,VVS1,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,404,c,a
161,Round,F,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
162,Round,L,VS2,0.3,Excellent,Very Good,Excellent,4.28,unknown,unknown,404,a,a
163,Round,J,SI2,0.3,Excellent,Very Good,Excellent,4.32,unknown,unknown,406,a,a
164,Round,J,SI2,0.3,Excellent,Very Good,Excellent,4.3,unknown,unknown,406,a,a
165,Round,G,VVS1,0.16,Very Good,Very Good,Excellent,0.0,unknown,unknown,406,c,a
166,Round,G,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,406,c,a
167,Marquise,K,VS1,0.38,unknown,Very Good,Excellent,3.69,unknown,unknown,406,a,a
168,Princess,J,SI2,0.3,unknown,Very Good,Very Good,3.68,M,STK,408,a,a
169,Round,F,SI1,0.18,Very Good,Very Good,Excellent,3.62,TN,STK,408,a,a
170,Emerald,D,SI2,0.24,unknown,Very Good,Very Good,3.04,unknown,unknown,408,a,a
171,Round,L,VS2,0.3,Very Good,Very Good,Excellent,4.21,unknown,unknown,408,a,a
172,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,410,a,a
173,Round,K,SI2,0.3,Very Good,Excellent,Excellent,4.33,TN,M,410,a,a
174,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,412,a,a
175,Round,L,VS2,0.33,Excellent,Very Good,Very Good,4.44,M,STK,412,a,a
176,Round,G,VVS2,0.18,Very Good,Very Good,Very Good,3.67,M,M,412,a,a
177,Round,M,I1,0.3,Very Good,Very Good,Very Good,4.23,STK,TK,412,a,a
178,Round,M,VS1,0.33,Excellent,Excellent,Excellent,4.42,unknown,unknown,414,a,a
179,Round,M,I1,0.4,Very Good,Very Good,Very Good,4.83,M,TK,416,b,a
180,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,416,a,a
181,Princess,G,I1,0.32,unknown,Excellent,Excellent,3.61,unknown,unknown,416,a,a
182,Round,M,VS1,0.31,Very Good,Excellent,Excellent,4.34,unknown,unknown,418,a,a
183,Round,L,SI2,0.34,Excellent,Excellent,Excellent,4.46,M,STK,418,a,a
184,Round,G,VVS2,0.15,Excellent,Very Good,Very Good,3.4,M,unknown,418,a,a
185,Marquise,J,VS2,0.3,unknown,Very Good,Excellent,3.44,unknown,unknown,418,a,a
186,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,418,a,a
187,Princess,I,SI2,0.3,unknown,Very Good,Excellent,3.54,TK,VTK,420,b,a
188,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.35,M,STK,420,a,a
189,Round,J,I2,0.3,Excellent,Very Good,Very Good,0.0,M,STK,420,c,a
190,Round,M,I1,0.53,Excellent,Excellent,Excellent,5.2,unknown,unknown,420,b,a
191,Round,J,VS2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,480,a,a
192,Round,K,SI2,0.3,Excellent,Very Good,Excellent,4.26,unknown,unknown,480,a,a
193,Princess,I,SI2,0.32,unknown,Very Good,Very Good,3.45,unknown,unknown,480,a,a
194,Oval,M,VS2,0.5,unknown,Very Good,Excellent,4.42,TK,VTK,480,b,a
195,Round,E,VS1,0.18,Excellent,Excellent,Very Good,3.64,M,STK,480,a,a
196,Round,M,VS2,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,480,a,a
197,Round,M,VS2,0.3,Very Good,Very Good,Excellent,4.27,M,TK,482,a,a
198,Cushion,E,VVS2,0.19,unknown,Very Good,Excellent,0.0,unknown,unknown,482,c,a
199,Round,G,VS2,0.19,Excellent,Excellent,Excellent,3.74,M,STK,482,a,a
200,Round,K,SI1,0.3,Very Good,Very Good,Excellent,4.18,unknown,unknown,482,a,a
201,Round,L,SI1,0.3,Excellent,Very Good,Excellent,4.28,unknown,unknown,482,a,a
202,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.29,M,STK,484,a,a
203,Round,K,SI1,0.3,Very Good,Excellent,Excellent,4.36,M,STK,484,a,a
204,Round,F,SI1,0.2,Excellent,Excellent,Very Good,3.77,M,M,484,a,a
205,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.38,M,STK,484,a,a
206,Round,L,VS2,0.33,Excellent,Excellent,Very Good,4.43,M,STK,484,a,a
207,Round,M,SI1,0.34,Excellent,Excellent,Excellent,4.47,unknown,unknown,484,a,a
208,Round,K,SI1,0.3,Excellent,Excellent,Very Good,4.29,TN,STK,484,a,a
209,Emerald,D,VVS2,0.18,unknown,Very Good,Very Good,2.75,unknown,unknown,484,a,a
210,Emerald,E,VS1,0.19,unknown,Very Good,Very Good,2.84,unknown,unknown,484,a,a
211,Round,E,VVS2,0.18,Excellent,Excellent,Excellent,3.74,TN,M,484,a,a
212,Round,K,SI1,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,484,a,a
213,Pear,J,SI1,0.3,unknown,Very Good,Very Good,3.61,M,VTK,486,a,a
214,Round,L,VVS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,486,a,a
215,Round,L,VVS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,486,a,a
216,Round,G,VS1,0.18,Excellent,Excellent,Excellent,3.6,M,STK,486,a,a
217,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,486,a,a
218,Emerald,D,VVS2,0.18,unknown,Very Good,Very Good,2.74,unknown,unknown,486,a,a
219,Emerald,D,VS2,0.19,unknown,Very Good,Excellent,2.81,unknown,unknown,486,a,a
220,Round,M,VS1,0.3,Excellent,Excellent,Excellent,4.36,STK,M,486,a,a
221,Emerald,D,VVS2,0.18,unknown,Very Good,Very Good,2.81,unknown,unknown,486,a,a
222,Round,G,VVS1,0.18,Excellent,Very Good,Excellent,3.63,M,STK,486,a,a
223,Round,M,VS2,0.35,Excellent,Excellent,Excellent,4.5,M,STK,486,a,a
224,Round,D,VS1,0.2,Very Good,Very Good,Excellent,3.76,M,M,488,a,a
225,Round,G,VVS2,0.19,Excellent,Very Good,Very Good,0.0,unknown,unknown,488,c,a
226,Round,K,VS2,0.3,Excellent,Excellent,Excellent,4.26,unknown,unknown,488,a,a
227,Round,L,SI2,0.37,Excellent,Excellent,Very Good,4.62,M,TK,488,a,a
228,Round,E,I1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,488,a,a
229,Round,K,SI2,0.4,Excellent,Excellent,Very Good,4.78,M,STK,488,a,a
230,Round,K,VVS2,0.31,Excellent,Excellent,Very Good,4.36,unknown,unknown,488,a,a
231,Emerald,J,VVS2,0.24,unknown,Very Good,Excellent,3.09,unknown,unknown,488,a,a
232,Round,M,VS2,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,488,a,a
233,Oval,J,VS2,0.31,unknown,Very Good,Very Good,3.71,unknown,unknown,490,a,a
234,Round,I,VS1,0.24,Excellent,Excellent,Very Good,3.99,M,STK,490,a,a
235,Pear,E,VVS2,0.18,unknown,Excellent,Excellent,3.19,unknown,unknown,490,a,a
236,Emerald,E,I1,0.32,unknown,Very Good,Very Good,3.33,STK,VTK,490,a,a
237,Round,H,I1,0.35,Excellent,Excellent,Very Good,4.54,M,STK,490,a,a
238,Round,L,VS2,0.3,Excellent,Excellent,Very Good,4.41,M,STK,490,a,a
239,Round,K,SI1,0.33,Excellent,Excellent,Excellent,4.43,M,STK,490,a,a
240,Round,K,VVS1,0.3,Very Good,Very Good,Excellent,4.27,unknown,unknown,490,a,a
241,Round,L,VS2,0.3,Very Good,Very Good,Very Good,4.23,unknown,unknown,490,a,a
242,Round,J,SI2,0.3,Very Good,Very Good,Excellent,4.26,unknown,unknown,492,a,a
243,Round,F,I2,0.41,Excellent,Excellent,Very Good,4.74,M,STK,492,b,a
244,Round,M,SI1,0.4,Excellent,Excellent,Excellent,4.69,unknown,unknown,492,b,a
245,Round,L,VS2,0.3,Very Good,Very Good,Excellent,4.2,unknown,unknown,492,a,a
246,Emerald,E,SI2,0.3,unknown,Very Good,Very Good,3.14,unknown,unknown,494,a,a
247,Marquise,E,SI2,0.29,unknown,Very Good,Very Good,3.51,STK,VTK,494,a,a
248,Round,E,VS2,0.19,Very Good,Very Good,Very Good,0.0,M,STK,494,c,a
249,Pear,J,SI1,0.33,unknown,Very Good,Very Good,3.82,TN,TK,494,a,a
250,Round,K,VS1,0.33,Excellent,Excellent,Excellent,4.41,unknown,unknown,494,a,a
251,Round,J,SI1,0.33,Excellent,Excellent,Excellent,4.49,unknown,unknown,494,a,a
252,Round,L,SI2,0.4,Excellent,Very Good,Excellent,4.75,unknown,unknown,494,b,a
253,Round,D,VVS2,0.19,Excellent,Excellent,Very Good,3.68,M,M,496,a,a
254,Emerald,D,VVS2,0.19,unknown,Very Good,Very Good,2.75,unknown,unknown,496,a,a
255,Round,E,VVS2,0.18,Very Good,Very Good,Excellent,3.69,unknown,unknown,496,a,a
256,Round,K,VVS1,0.31,Excellent,Excellent,Excellent,4.4,M,M,496,a,a
257,Round,H,SI2,0.3,Excellent,Excellent,Excellent,4.42,unknown,unknown,496,a,a
258,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,496,a,a
259,Round,F,SI2,0.27,Excellent,Very Good,Very Good,4.16,M,STK,496,a,a
260,Round,K,VS2,0.31,Excellent,Excellent,Very Good,4.43,unknown,unknown,496,a,a
261,Round,J,SI1,0.3,Excellent,Very Good,Excellent,4.32,STK,TN,496,a,a
262,Emerald,D,SI2,0.3,unknown,Very Good,Very Good,3.15,unknown,unknown,496,a,a
263,Round,H,I1,0.3,Excellent,Excellent,Excellent,4.3,STK,STK,496,a,a
264,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,496,a,a
265,Round,L,VS1,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,496,a,a
266,Round,L,VS1,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,496,a,a
267,Marquise,I,VS2,0.3,unknown,Very Good,Excellent,3.6,TN,VTK,498,a,a
268,Round,D,I2,0.41,Very Good,Very Good,Very Good,4.77,M,STK,498,b,a
269,Emerald,D,VVS1,0.18,unknown,Very Good,Very Good,2.71,unknown,unknown,498,a,a
270,Round,E,VS1,0.18,Excellent,Excellent,Excellent,3.68,TN,M,498,a,a
271,Round,E,VS1,0.18,Excellent,Excellent,Excellent,3.7,M,STK,498,a,a
272,Round,K,SI1,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,498,a,a
273,Princess,F,SI2,0.31,unknown,Very Good,Very Good,3.76,unknown,unknown,500,a,a
274,Round,J,SI2,0.3,Very Good,Very Good,Excellent,4.32,unknown,unknown,500,a,a
275,Round,K,SI1,0.31,Excellent,Excellent,Excellent,4.37,M,M,500,a,a
276,Round,H,VS1,0.23,Excellent,Excellent,Very Good,3.99,M,M,500,a,a
277,Round,D,VS2,0.15,Excellent,Excellent,Excellent,3.42,M,STK,500,a,a
278,Round,L,VS2,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,500,a,a
279,Round,M,VVS2,0.32,Excellent,Excellent,Very Good,4.38,M,STK,500,a,a
280,Round,E,VS2,0.19,Excellent,Excellent,Excellent,3.73,STK,STK,500,a,a
281,Round,L,SI2,0.4,Excellent,Excellent,Excellent,4.69,unknown,unknown,500,b,a
282,Round,J,SI2,0.3,Excellent,Excellent,Very Good,4.31,M,STK,500,a,a
283,Round,L,VS2,0.33,Excellent,Excellent,Excellent,4.42,unknown,unknown,500,a,a
284,Round,I,SI2,0.3,Excellent,Very Good,Excellent,4.29,TN,STK,500,a,a
285,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.41,M,M,502,a,a
286,Round,M,VS2,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,502,a,a
287,Round,M,VS2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,502,a,a
288,Round,K,SI2,0.3,Very Good,Very Good,Very Good,4.24,M,TK,502,a,a
289,Round,G,VS1,0.19,Excellent,Very Good,Excellent,3.67,M,STK,502,a,a
290,Round,E,VS1,0.18,Excellent,Very Good,Excellent,0.0,unknown,unknown,502,c,a
291,Round,G,VS1,0.19,Excellent,Excellent,Excellent,3.68,M,STK,502,a,a
292,Round,M,VS2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,502,a,a
293,Pear,J,SI1,0.32,unknown,Very Good,Very Good,3.83,M,TK,502,a,a
294,Round,L,SI1,0.3,Very Good,Very Good,Very Good,4.24,M,TK,502,a,a
