,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
75,Round,K,SI2,0.3,Very Good,Very Good,Excellent,4.3,unknown,unknown,358,a,a
76,Round,H,SI3,0.29,Very Good,Very Good,Very Good,0.0,unknown,unknown,358,c,a
77,Round,G,SI1,0.18,Excellent,Very Good,Very Good,3.62,unknown,unknown,360,a,a
78,Round,G,SI1,0.18,Excellent,Very Good,Very Good,3.64,unknown,unknown,360,a,a
79,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.38,M,STK,362,a,a
80,Round,K,I1,0.3,Very Good,Excellent,Excellent,4.4,M,STK,362,a,a
81,Oval,L,SI1,0.35,unknown,Very Good,Excellent,3.81,STK,VTK,364,a,a
82,Round,M,VS1,0.31,Excellent,Excellent,Very Good,4.34,unknown,unknown,366,a,a
83,Emerald,D,SI2,0.21,unknown,Very Good,Very Good,2.91,unknown,unknown,366,a,a
84,Round,F,SI2,0.19,Excellent,Very Good,Very Good,0.0,unknown,unknown,366,c,a
85,Round,M,VS1,0.3,Excellent,Excellent,Excellent,4.29,unknown,unknown,366,a,a
86,Round,G,I1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,368,a,a
87,Round,D,VS1,0.18,Excellent,Excellent,Very Good,3.7,M,M,368,a,a
88,Round,K,VS1,0.3,Very Good,Excellent,Excellent,4.27,unknown,unknown,368,a,a
89,Marquise,L,VS2,0.37,unknown,Very Good,Very Good,3.7,unknown,unknown,368,a,a
90,Round,L,SI1,0.23,Very Good,Very Good,Excellent,3.9,STK,TK,370,a,a
91,Round,L,VS1,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,370,a,a
92,Round,L,SI1,0.31,Very Good,Very Good,Excellent,4.24,unknown,unknown,370,a,a
93,Round,J,I1,0.31,Excellent,Excellent,Excellent,4.41,M,STK,372,a,a
94,Round,M,SI1,0.3,Excellent,Very Good,Excellent,4.33,unknown,unknown,372,a,a
95,Round,L,SI2,0.3,Excellent,Excellent,Very Good,4.34,unknown,unknown,372,a,a
96,Round,M,VS2,0.34,Excellent,Excellent,Excellent,4.49,unknown,unknown,374,a,a
97,Round,I,I1,0.3,Excellent,Very Good,Very Good,4.28,STK,M,374,a,a
98,Pear,L,VS1,0.33,unknown,Very Good,Excellent,3.86,unknown,unknown,374,a,a
99,Round,J,I1,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,376,a,a
100,Round,M,VS2,0.31,Very Good,Excellent,Excellent,4.28,STK,TK,376,a,a
101,Round,G,I1,0.3,Very Good,Very Good,Very Good,4.29,unknown,unknown,376,a,a
102,Round,E,I2,0.3,Very Good,Very Good,Very Good,4.2,M,TK,378,a,a
103,Round,G,VS2,0.18,Very Good,Very Good,Excellent,3.57,unknown,unknown,378,a,a
104,Round,G,VS2,0.18,Very Good,Very Good,Excellent,3.55,unknown,unknown,378,a,a
105,Round,M,VS1,0.31,Excellent,Excellent,Excellent,4.36,unknown,unknown,378,a,a
106,Round,F,I2,0.3,Excellent,Excellent,Excellent,4.3,TN,M,378,a,a
107,Princess,L,VS2,0.33,unknown,Very Good,Very Good,3.62,STK,VTK,380,a,a
108,Round,L,SI2,0.3,Excellent,Excellent,Very Good,4.3,M,M,380,a,a
109,Round,G,VVS2,0.15,Excellent,Excellent,Excellent,0.0,unknown,unknown,380,c,a
110,Round,G,VVS1,0.15,Excellent,Excellent,Excellent,0.0,unknown,unknown,380,c,a
111,Round,D,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
112,Round,D,VS1,0.15,Excellent,Very Good,Very Good,0.0,unknown,unknown,380,c,a
113,Round,E,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
114,Emerald,I,SI2,0.3,unknown,Excellent,Very Good,3.07,unknown,unknown,382,a,a
115,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,384,a,a
116,Marquise,I,SI1,0.3,unknown,Very Good,Very Good,3.59,unknown,unknown,384,a,a
117,Round,L,SI2,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,384,a,a
118,Round,J,SI2,0.3,Very Good,Very Good,Very Good,4.25,unknown,unknown,384,a,a
119,Round,J,I1,0.3,Very Good,Very Good,Excellent,4.38,unknown,unknown,384,a,a
120,Round,J,VVS1,0.18,Excellent,Excellent,Excellent,3.72,TN,M,384,a,a
121,Round,L,VS2,0.3,Very Good,Very Good,Excellent,4.24,unknown,unknown,384,a,a
122,Round,I,I1,0.31,Excellent,Excellent,Excellent,4.35,M,STK,386,a,a
123,Round,J,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,386,a,a
124,Marquise,G,I1,0.3,unknown,Very Good,Very Good,3.59,unknown,unknown,388,a,a
125,Round,H,I1,0.31,Excellent,Excellent,Excellent,4.33,M,STK,390,a,a
126,Round,K,SI1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,390,a,a
127,Round,M,SI1,0.33,Excellent,Excellent,Excellent,4.44,M,STK,390,a,a
128,Round,I,I1,0.3,Excellent,Excellent,Excellent,4.33,TN,STK,390,a,a
129,Round,M,SI1,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,390,a,a
130,Round,J,SI2,0.3,Excellent,Very Good,Very Good,4.24,unknown,unknown,390,a,a
131,Round,I,IF,0.18,Excellent,Very Good,Excellent,3.62,M,STK,392,a,a
132,Round,I,IF,0.18,Excellent,Very Good,Excellent,3.69,M,STK,392,a,a
133,Round,H,SI1,0.23,Very Good,Very Good,Very Good,0.0,unknown,unknown,394,c,a
134,Round,K,SI2,0.3,Excellent,Very Good,Excellent,4.35,unknown,unknown,396,a,a
135,Round,M,VS2,0.3,Excellent,Excellent,Excellent,4.3,M,STK,396,a,a
136,Round,K,SI1,0.23,Excellent,Excellent,Excellent,3.99,M,STK,396,a,a
137,Round,M,I1,0.41,Very Good,Very Good,Very Good,4.72,STK,TK,398,b,a
138,Round,J,SI2,0.3,Very Good,Very Good,Very Good,4.22,unknown,unknown,398,a,a
139,Round,J,I1,0.35,Excellent,Excellent,Excellent,4.51,STK,STK,398,a,a
140,Round,I,I1,0.31,Excellent,Excellent,Excellent,4.33,M,STK,398,a,a
141,Round,M,VS1,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,398,a,a
142,Round,J,I2,0.3,Excellent,Excellent,Very Good,4.32,M,STK,400,a,a
143,Heart,K,VS1,0.31,unknown,Very Good,Excellent,4.78,unknown,unknown,400,b,a
144,Emerald,F,SI2,0.24,unknown,Excellent,Excellent,2.92,unknown,unknown,402,a,a
145,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,404,a,a
146,Round,H,SI1,0.18,Excellent,Excellent,Excellent,3.69,M,M,404,a,a
147,Round,K,SI1,0.31,Excellent,Very Good,Excellent,4.3,unknown,unknown,404,a,a
148,Round,J,SI2,0.31,Excellent,Excellent,Excellent,4.37,unknown,unknown,404,a,a
149,Round,L,SI2,0.33,Excellent,Excellent,Excellent,4.44,M,M,404,a,a
150,Round,F,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
151,Round,F,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
152,Round,F,VVS1,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
153,Round,F,VVS1,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,404,c,a
154,Oval,J,VS2,0.31,unknown,Very Good,Excellent,3.78,unknown,unknown,404,a,a
155,Round,K,I1,0.37,Excellent,Very Good,Very Good,4.68,M,STK,406,a,a
156,Round,J,SI2,0.3,Excellent,Very Good,Excellent,4.3,unknown,unknown,406,a,a
157,Round,J,SI2,0.3,Excellent,Very Good,Excellent,4.3,unknown,unknown,406,a,a
158,Round,G,VVS1,0.16,Excellent,Excellent,Excellent,0.0,unknown,unknown,406,c,a
159,Round,G,VVS2,0.16,Excellent,Very Good,Excellent,0.0,unknown,unknown,406,c,a
160,Emerald,E,VVS2,0.17,unknown,Very Good,Very Good,2.74,unknown,unknown,406,a,a
161,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,406,a,a
162,Princess,K,VS2,0.31,unknown,Very Good,Very Good,3.38,TK,VTK,408,b,a
163,Round,G,I2,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,408,a,a
164,Marquise,L,VS1,0.31,unknown,Very Good,Very Good,3.7,M,VTK,408,a,a
165,Round,F,SI1,0.18,Very Good,Very Good,Excellent,3.62,TN,STK,408,a,a
166,Round,G,I2,0.3,Very Good,Very Good,Excellent,4.28,unknown,unknown,408,a,a
167,Round,G,I2,0.3,Very Good,Very Good,Excellent,4.28,unknown,unknown,408,a,a
168,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,410,a,a
169,Round,I,IF,0.18,Very Good,Excellent,Excellent,3.61,M,STK,410,a,a
170,Round,H,SI1,0.18,Excellent,Very Good,Very Good,3.65,unknown,unknown,412,a,a
171,Round,F,VS2,0.19,Very Good,Very Good,Very Good,3.7,M,M,412,a,a
172,Round,E,VS1,0.18,Excellent,Excellent,Excellent,3.74,unknown,unknown,412,a,a
173,Round,M,I1,0.3,Very Good,Very Good,Very Good,4.23,STK,TK,412,a,a
174,Pear,I,SI2,0.31,unknown,Very Good,Excellent,0.0,unknown,unknown,414,c,a
175,Round,H,I1,0.3,Very Good,Very Good,Very Good,4.21,STK,TK,414,a,a
176,Round,J,I1,0.3,Excellent,Very Good,Excellent,4.29,M,STK,414,a,a
177,Round,L,SI1,0.3,Very Good,Very Good,Very Good,4.28,VTN,STK,416,a,a
178,Round,K,SI2,0.3,Very Good,Very Good,Very Good,4.3,M,TK,416,a,a
179,Round,M,SI2,0.4,Excellent,Excellent,Very Good,4.71,M,STK,416,a,a
180,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.34,TN,STK,416,a,a
181,Round,M,VVS2,0.32,Excellent,Excellent,Excellent,4.41,unknown,unknown,416,a,a
182,Round,L,SI1,0.3,Excellent,Excellent,Excellent,4.36,M,STK,416,a,a
183,Round,M,VS1,0.34,Very Good,Excellent,Very Good,4.46,STK,STK,418,a,a
184,Round,I,SI2,0.3,Excellent,Excellent,Excellent,0.0,unknown,unknown,418,c,a
185,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,418,a,a
186,Round,K,I1,0.3,Very Good,Very Good,Very Good,0.0,STK,TK,420,c,a
187,Round,M,I1,0.53,Excellent,Excellent,Excellent,5.2,unknown,unknown,420,b,a
188,Round,M,VVS1,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,420,a,a
189,Round,J,VS2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,480,a,a
190,Round,J,VS2,0.3,Excellent,Excellent,Excellent,4.25,unknown,unknown,480,a,a
191,Round,G,SI2,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,480,a,a
192,Princess,I,SI2,0.32,unknown,Very Good,Very Good,3.45,unknown,unknown,480,a,a
193,Round,E,VS1,0.18,Excellent,Excellent,Very Good,3.64,M,STK,480,a,a
194,Round,E,VS2,0.18,Excellent,Very Good,Very Good,3.65,M,STK,480,a,a
195,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.31,M,STK,480,a,a
196,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,480,a,a
197,Cushion,E,VVS2,0.19,unknown,Very Good,Excellent,0.0,unknown,unknown,482,c,a
198,Round,K,SI2,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,482,a,a
199,Round,H,I2,0.32,Very Good,Very Good,Very Good,4.43,unknown,unknown,482,a,a
200,Round,G,VVS1,0.18,Excellent,Excellent,Excellent,3.62,M,STK,482,a,a
201,Round,L,SI1,0.3,Very Good,Excellent,Very Good,4.22,STK,TK,482,a,a
202,Oval,F,SI2,0.3,unknown,Very Good,Excellent,3.95,unknown,unknown,484,a,a
203,Princess,J,VS2,0.31,unknown,Very Good,Excellent,3.79,unknown,unknown,484,a,a
204,Round,K,SI1,0.3,Very Good,Excellent,Excellent,4.36,M,STK,484,a,a
205,Round,K,SI2,0.36,Excellent,Excellent,Excellent,4.57,M,STK,484,a,a
206,Round,J,SI2,0.23,Excellent,Very Good,Very Good,3.92,M,STK,484,a,a
207,Round,H,SI2,0.31,Excellent,Excellent,Excellent,4.37,M,M,484,a,a
208,Round,D,SI1,0.18,Excellent,Excellent,Excellent,3.64,M,STK,484,a,a
209,Emerald,G,SI2,0.31,unknown,Very Good,Excellent,3.18,unknown,unknown,484,a,a
210,Round,K,SI1,0.31,Excellent,Excellent,Very Good,4.34,M,STK,484,a,a
211,Round,K,SI1,0.3,Very Good,Excellent,Very Good,4.29,M,STK,484,a,a
212,Round,K,VS2,0.3,Excellent,Very Good,Very Good,4.39,unknown,unknown,484,a,a
213,Emerald,D,VVS2,0.18,unknown,Very Good,Very Good,2.75,unknown,unknown,484,a,a
214,Round,G,VVS2,0.18,Very Good,Very Good,Excellent,3.63,unknown,unknown,484,a,a
215,Round,K,SI1,0.3,Very Good,Very Good,Very Good,4.25,TK,M,484,a,a
216,Round,K,SI1,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,484,a,a
217,Round,D,SI1,0.18,Excellent,Excellent,Excellent,3.72,M,STK,484,a,a
218,Round,K,SI2,0.31,Excellent,Excellent,Excellent,4.36,M,STK,486,a,a
219,Round,J,SI1,0.3,Excellent,Very Good,Excellent,4.3,unknown,unknown,486,a,a
220,Round,J,SI1,0.3,Very Good,Excellent,Excellent,4.21,unknown,unknown,486,a,a
221,Round,J,SI1,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,486,a,a
222,Round,L,VS1,0.34,Excellent,Excellent,Excellent,4.48,unknown,unknown,486,a,a
223,Round,K,SI2,0.3,Very Good,Very Good,Excellent,4.18,unknown,unknown,486,a,a
224,Round,H,SI2,0.3,Very Good,Very Good,Excellent,4.21,TK,STK,486,a,a
225,Round,H,SI2,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,486,a,a
226,Round,G,VVS1,0.18,Excellent,Very Good,Excellent,3.63,M,STK,486,a,a
227,Round,M,VS2,0.35,Excellent,Excellent,Excellent,4.5,M,STK,486,a,a
228,Oval,I,SI1,0.3,unknown,Very Good,Very Good,3.66,unknown,unknown,488,a,a
229,Round,D,VS1,0.2,Very Good,Very Good,Excellent,3.76,M,M,488,a,a
230,Round,K,SI2,0.34,Excellent,Excellent,Excellent,4.49,M,STK,488,a,a
231,Round,E,I1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,488,a,a
232,Round,L,VS1,0.34,Very Good,Very Good,Very Good,4.45,unknown,unknown,488,a,a
233,Round,K,SI2,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,488,a,a
234,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,488,a,a
235,Emerald,E,VVS1,0.18,unknown,Very Good,Excellent,2.8,unknown,unknown,488,a,a
236,Oval,J,VS2,0.3,unknown,Very Good,Excellent,3.86,unknown,unknown,488,a,a
237,Pear,D,I1,0.34,unknown,Very Good,Very Good,4.02,unknown,unknown,490,a,a
238,Round,M,VS1,0.3,Very Good,Excellent,Excellent,4.21,STK,TK,490,a,a
239,Round,M,VS1,0.3,Very Good,Excellent,Excellent,4.23,STK,TK,490,a,a
240,Round,K,SI2,0.39,Very Good,Very Good,Excellent,4.76,TN,TK,490,b,a
241,Round,K,I1,0.4,Very Good,Excellent,Excellent,4.68,M,STK,490,b,a
242,Round,H,I1,0.35,Excellent,Excellent,Very Good,4.54,M,STK,490,a,a
243,Round,I,VVS2,0.23,Very Good,Very Good,Excellent,3.89,unknown,unknown,490,a,a
244,Round,I,SI2,0.35,Excellent,Excellent,Excellent,4.52,unknown,unknown,490,a,a
245,Round,K,SI2,0.3,Very Good,Very Good,Excellent,4.26,VTN,STK,490,a,a
246,Round,K,SI1,0.33,Excellent,Excellent,Excellent,4.43,M,STK,490,a,a
247,Emerald,E,VVS2,0.19,unknown,Very Good,Very Good,2.7,unknown,unknown,490,a,a
248,Round,K,VVS1,0.3,Very Good,Very Good,Excellent,4.27,unknown,unknown,490,a,a
249,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.32,TN,M,490,a,a
250,Princess,K,VS2,0.31,unknown,Very Good,Very Good,3.72,M,STK,492,a,a
251,Emerald,F,SI2,0.3,unknown,Very Good,Very Good,3.29,unknown,unknown,492,a,a
252,Round,E,I2,0.31,Excellent,Excellent,Excellent,4.34,unknown,unknown,492,a,a
253,Round,K,SI2,0.31,Excellent,Excellent,Excellent,4.43,TN,M,492,a,a
254,Round,K,SI2,0.31,Excellent,Excellent,Excellent,4.47,TN,M,492,a,a
255,Round,D,VS2,0.18,Very Good,Excellent,Excellent,3.71,TN,STK,492,a,a
256,Round,L,VS2,0.3,Very Good,Very Good,Excellent,4.2,unknown,unknown,492,a,a
257,Round,D,I2,0.33,Excellent,Excellent,Very Good,4.44,unknown,unknown,492,a,a
258,Marquise,E,SI2,0.29,unknown,Very Good,Very Good,3.51,STK,VTK,494,a,a
259,Round,E,VS2,0.19,Very Good,Very Good,Very Good,0.0,M,STK,494,c,a
260,Pear,J,SI1,0.33,unknown,Very Good,Very Good,3.82,TN,TK,494,a,a
261,Round,K,VS1,0.33,Excellent,Excellent,Excellent,4.41,unknown,unknown,494,a,a
262,Round,J,SI1,0.33,Excellent,Excellent,Excellent,4.49,unknown,unknown,494,a,a
263,Round,L,SI2,0.4,Excellent,Very Good,Excellent,4.75,unknown,unknown,494,b,a
264,Round,J,SI1,0.31,Very Good,Very Good,Excellent,4.26,unknown,unknown,494,a,a
265,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.32,STK,M,494,a,a
266,Heart,J,SI1,0.34,unknown,Very Good,Very Good,4.76,unknown,unknown,496,b,a
267,Emerald,E,SI2,0.3,unknown,Very Good,Very Good,2.99,unknown,unknown,496,a,a
268,Round,M,VS1,0.3,Very Good,Very Good,Very Good,4.21,STK,TK,496,a,a
269,Pear,D,I1,0.31,unknown,Very Good,Excellent,3.75,STK,VTK,496,a,a
270,Emerald,J,VS1,0.3,unknown,Very Good,Excellent,3.27,STK,TK,496,a,a
271,Round,M,I1,0.5,Excellent,Very Good,Very Good,5.13,unknown,unknown,496,b,a
272,Heart,M,VS1,0.31,unknown,Excellent,Very Good,4.4,TK,VTK,496,b,a
273,Round,K,VS2,0.31,Very Good,Very Good,Excellent,4.29,TN,STK,496,a,a
274,Round,I,SI1,0.23,Excellent,Excellent,Excellent,3.92,M,STK,496,a,a
275,Round,K,VS2,0.31,Excellent,Excellent,Very Good,4.43,unknown,unknown,496,a,a
276,Round,I,SI2,0.3,Very Good,Very Good,Very Good,4.41,unknown,unknown,496,a,a
277,Round,J,SI1,0.3,Excellent,Very Good,Excellent,4.32,STK,TN,496,a,a
278,Emerald,D,VS1,0.19,unknown,Very Good,Very Good,2.77,unknown,unknown,496,a,a
279,Round,E,IF,0.18,Excellent,Excellent,Excellent,3.65,M,STK,496,a,a
280,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,496,a,a
281,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,496,a,a
282,Round,K,VVS2,0.3,Very Good,Excellent,Excellent,4.33,unknown,unknown,496,a,a
283,Round,L,VS1,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,496,a,a
284,Round,G,VVS1,0.19,Excellent,Excellent,Excellent,3.74,STK,STK,498,a,a
285,Princess,H,SI2,0.31,unknown,Very Good,Excellent,3.64,STK,VTK,498,b,a
286,Round,D,I2,0.41,Very Good,Very Good,Very Good,4.77,M,STK,498,b,a
287,Marquise,J,VS2,0.3,unknown,Very Good,Excellent,3.48,TN,VTK,498,a,a
288,Round,L,VVS2,0.33,Excellent,Excellent,Excellent,4.44,unknown,unknown,498,a,a
289,Round,K,VVS1,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,498,a,a
290,Round,K,SI1,0.33,Excellent,Excellent,Excellent,4.45,unknown,unknown,498,a,a
291,Pear,K,VVS1,0.31,unknown,Very Good,Excellent,3.71,unknown,unknown,498,a,a
292,Round,F,VS2,0.19,Excellent,Excellent,Excellent,3.74,M,STK,498,a,a
293,Princess,F,SI2,0.31,unknown,Very Good,Very Good,3.76,unknown,unknown,500,a,a
294,Round,K,SI1,0.32,Excellent,Excellent,Excellent,4.36,STK,STK,500,a,a
295,Round,K,SI1,0.31,Excellent,Excellent,Excellent,4.37,M,M,500,a,a
