,cut,color,clarity,carat_weight,cut_quality,symmetry,polish,meas_width,girdle_min,girdle_max,total_sales_price,chosen_class,actual_class
21,Round,E,SI1,0.12,Very Good,Very Good,Very Good,3.16,M,STK,262,a,a
22,Round,D,VVS2,0.13,Excellent,Excellent,Excellent,0.0,unknown,unknown,272,c,a
23,Oval,K,SI1,0.3,unknown,Very Good,Excellent,3.72,unknown,unknown,272,a,a
24,Round,G,VS1,0.13,Very Good,Very Good,Very Good,3.26,M,M,278,a,a
25,Round,E,VVS2,0.12,Very Good,Very Good,Very Good,3.24,M,M,284,a,a
26,Round,J,I1,0.3,Excellent,Excellent,Excellent,4.36,TN,M,298,a,a
27,Round,E,VS2,0.15,Excellent,Very Good,Very Good,3.57,unknown,unknown,300,a,a
28,Round,M,SI1,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,306,a,a
29,Round,M,SI1,0.31,Excellent,Very Good,Very Good,4.37,M,STK,310,a,a
30,Marquise,M,VS2,0.3,unknown,Very Good,Very Good,3.42,VTK,XTK,312,b,a
31,Round,I,VVS2,0.14,Very Good,Very Good,Very Good,3.32,STK,TK,312,a,a
32,Round,G,I1,0.31,Excellent,Very Good,Excellent,4.35,unknown,unknown,314,a,a
33,Round,E,VVS2,0.13,Very Good,Very Good,Very Good,3.28,M,M,314,a,a
34,Round,E,VVS2,0.13,Very Good,Very Good,Very Good,3.24,M,M,314,a,a
35,Round,E,VVS2,0.13,Very Good,Very Good,Very Good,3.29,M,STK,314,a,a
36,Heart,L,VS1,0.3,unknown,Very Good,Excellent,4.73,unknown,unknown,318,a,a
37,Round,M,VS2,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,320,a,a
38,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.32,unknown,unknown,320,a,a
39,Round,F,VS2,0.18,Very Good,Excellent,Very Good,3.68,unknown,unknown,322,a,a
40,Round,J,I2,0.3,Excellent,Excellent,Excellent,4.36,M,STK,324,a,a
41,Round,H,VVS1,0.14,Very Good,Very Good,Very Good,3.38,M,M,324,a,a
42,Round,M,SI2,0.37,Excellent,Excellent,Excellent,0.0,unknown,unknown,326,c,a
43,Round,E,VS1,0.14,Excellent,Very Good,Very Good,0.0,unknown,unknown,326,c,a
44,Round,M,VS2,0.3,Excellent,Very Good,Excellent,4.28,M,STK,330,a,a
45,Round,F,VVS2,0.14,Very Good,Very Good,Very Good,0.0,unknown,unknown,330,c,a
46,Round,F,VVS1,0.14,Excellent,Very Good,Excellent,0.0,unknown,unknown,330,c,a
47,Round,F,VVS1,0.14,Very Good,Very Good,Very Good,0.0,unknown,unknown,330,c,a
48,Round,F,IF,0.14,Excellent,Very Good,Excellent,0.0,unknown,unknown,330,c,a
49,Round,D,VVS2,0.14,Excellent,Very Good,Very Good,0.0,unknown,unknown,330,c,a
50,Round,E,VVS2,0.14,Excellent,Very Good,Very Good,0.0,unknown,unknown,330,c,a
51,Round,E,VVS2,0.14,Very Good,Very Good,Very Good,0.0,unknown,unknown,330,c,a
52,Round,M,SI2,0.3,Very Good,Very Good,Very Good,4.2,STK,TK,332,a,a
53,Round,I,I2,0.3,Excellent,Very Good,Excellent,4.28,TN,STK,332,a,a
54,Round,G,VVS1,0.14,Very Good,Very Good,Very Good,3.42,TN,M,332,a,a
55,Round,E,VS1,0.13,Excellent,Excellent,Excellent,3.4,TN,TN,334,a,a
56,Pear,L,SI2,0.32,unknown,Very Good,Very Good,3.59,VTK,XTK,336,b,a
57,Pear,L,VVS2,0.31,unknown,Very Good,Very Good,3.71,unknown,unknown,336,a,a
58,Round,J,SI2,0.32,Excellent,Very Good,Very Good,4.34,unknown,unknown,342,a,a
59,Round,D,VS2,0.18,Excellent,Very Good,Very Good,3.6,unknown,unknown,342,a,a
60,Round,D,VS2,0.18,Very Good,Excellent,Very Good,3.55,unknown,unknown,342,a,a
61,Round,D,SI1,0.18,Very Good,Very Good,Excellent,3.74,TN,STK,342,a,a
62,Pear,J,I1,0.41,unknown,Very Good,Very Good,3.98,TK,XTK,344,b,a
63,Round,M,SI2,0.31,Excellent,Excellent,Very Good,4.39,TN,M,344,a,a
64,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,344,a,a
65,Marquise,J,SI1,0.3,unknown,Very Good,Very Good,3.59,unknown,unknown,346,a,a
66,Round,L,SI1,0.31,Excellent,Excellent,Excellent,4.32,unknown,unknown,348,a,a
67,Pear,K,SI1,0.3,unknown,Very Good,Excellent,3.84,unknown,unknown,352,a,a
68,Round,I,SI1,0.18,Excellent,Excellent,Very Good,3.69,TN,M,352,a,a
69,Round,D,VVS2,0.14,Very Good,Very Good,Very Good,3.43,M,STK,352,a,a
70,Round,M,SI1,0.4,Excellent,Excellent,Excellent,4.72,unknown,unknown,352,a,a
71,Oval,L,SI2,0.4,unknown,Very Good,Very Good,3.91,unknown,unknown,352,a,a
72,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.38,unknown,unknown,354,a,a
73,Round,M,SI1,0.33,Very Good,Excellent,Very Good,4.34,M,TK,354,a,a
74,Round,M,SI1,0.33,Very Good,Excellent,Very Good,4.34,M,TK,354,a,a
75,Round,E,I2,0.34,Excellent,Excellent,Excellent,4.49,M,STK,356,a,a
76,Heart,M,SI1,0.3,unknown,Very Good,Very Good,4.69,TK,VTK,358,b,a
77,Round,L,VS2,0.3,Very Good,Very Good,Excellent,4.23,unknown,unknown,358,a,a
78,Round,G,SI1,0.18,Excellent,Very Good,Very Good,3.6,unknown,unknown,360,a,a
79,Round,G,SI1,0.18,Excellent,Very Good,Very Good,3.7,unknown,unknown,360,a,a
80,Princess,K,SI1,0.3,unknown,Very Good,Excellent,3.81,TN,TK,360,a,a
81,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.38,M,STK,362,a,a
82,Oval,L,SI1,0.35,unknown,Very Good,Excellent,3.81,STK,VTK,364,b,a
83,Round,J,SI1,0.19,Excellent,Excellent,Very Good,3.71,M,STK,364,a,a
84,Round,K,SI2,0.3,Excellent,Very Good,Excellent,0.0,M,STK,364,c,a
85,Marquise,I,I1,0.37,Very Good,Very Good,Very Good,3.74,unknown,unknown,364,a,a
86,Round,L,VS2,0.34,Excellent,Excellent,Excellent,4.53,unknown,unknown,366,a,a
87,Emerald,D,SI2,0.21,unknown,Very Good,Very Good,2.91,unknown,unknown,366,a,a
88,Round,H,I1,0.3,Very Good,Very Good,Very Good,4.3,unknown,unknown,366,a,a
89,Round,M,SI1,0.3,Excellent,Very Good,Excellent,4.29,TN,M,366,a,a
90,Round,J,SI2,0.3,Very Good,Very Good,Excellent,4.33,unknown,unknown,368,a,a
91,Round,L,SI1,0.23,Very Good,Very Good,Excellent,3.9,STK,TK,370,a,a
92,Round,E,VS1,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,370,c,a
93,Round,E,VS1,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,370,c,a
94,Emerald,G,I1,0.3,unknown,Very Good,Very Good,3.28,unknown,unknown,370,a,a
95,Round,M,SI1,0.31,Excellent,Excellent,Excellent,4.34,M,M,372,a,a
96,Round,K,I1,0.31,Excellent,Very Good,Excellent,4.35,M,STK,374,a,a
97,Round,M,VS2,0.34,Excellent,Excellent,Excellent,4.49,unknown,unknown,374,a,a
98,Round,K,SI2,0.31,Excellent,Very Good,Excellent,4.33,unknown,unknown,376,a,a
99,Round,K,I2,0.34,Excellent,Very Good,Very Good,4.52,M,STK,376,a,a
100,Round,J,I1,0.3,Excellent,Excellent,Excellent,4.33,M,M,376,a,a
101,Round,M,SI1,0.3,Very Good,Excellent,Excellent,4.18,TK,M,376,a,a
102,Round,L,SI1,0.3,Excellent,Very Good,Excellent,4.33,unknown,unknown,378,a,a
103,Round,M,VS1,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,378,a,a
104,Round,F,I2,0.3,Excellent,Excellent,Excellent,4.3,TN,M,378,a,a
105,Round,L,SI2,0.3,Excellent,Excellent,Very Good,4.3,M,M,380,a,a
106,Round,G,VVS1,0.15,Excellent,Excellent,Excellent,0.0,unknown,unknown,380,c,a
107,Round,G,VVS2,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
108,Round,G,VVS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
109,Round,D,VS1,0.15,Excellent,Very Good,Very Good,0.0,unknown,unknown,380,c,a
110,Round,F,VS2,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
111,Round,D,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
112,Round,E,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
113,Round,F,VVS2,0.15,Excellent,Very Good,Excellent,0.0,unknown,unknown,380,c,a
114,Round,E,VS2,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,380,c,a
115,Round,H,I1,0.31,Very Good,Very Good,Very Good,4.33,unknown,unknown,380,a,a
116,Round,F,SI2,0.18,Very Good,Excellent,Very Good,3.68,STK,M,380,a,a
117,Round,M,VS2,0.31,Excellent,Excellent,Very Good,4.36,unknown,unknown,382,a,a
118,Round,G,VS1,0.15,Very Good,Very Good,Very Good,0.0,unknown,unknown,382,c,a
119,Round,G,VS2,0.15,Excellent,Excellent,Excellent,0.0,unknown,unknown,382,c,a
120,Round,M,SI1,0.3,Excellent,Excellent,Excellent,4.31,STK,STK,384,a,a
121,Round,J,I1,0.3,Excellent,Very Good,Very Good,4.3,M,STK,384,a,a
122,Round,L,SI2,0.3,Very Good,Very Good,Excellent,4.22,STK,TK,384,a,a
123,Round,L,VS2,0.3,Very Good,Very Good,Excellent,4.24,unknown,unknown,384,a,a
124,Round,J,SI1,0.3,Very Good,Very Good,Very Good,4.2,unknown,unknown,386,a,a
125,Round,M,VVS1,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,386,a,a
126,Pear,I,SI2,0.31,unknown,Very Good,Very Good,3.77,unknown,unknown,386,a,a
127,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,390,a,a
128,Round,M,SI1,0.3,Very Good,Excellent,Excellent,4.36,TN,STK,390,a,a
129,Round,K,SI1,0.3,Excellent,Excellent,Excellent,4.31,TN,STK,390,a,a
130,Pear,K,VS2,0.3,unknown,Very Good,Very Good,3.81,TK,VTK,390,b,a
131,Round,L,SI1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,390,a,a
132,Round,M,SI1,0.33,Excellent,Excellent,Excellent,4.44,M,STK,390,a,a
133,Round,M,VVS2,0.3,Excellent,Excellent,Excellent,4.27,unknown,unknown,390,a,a
134,Round,J,SI2,0.3,Excellent,Very Good,Very Good,4.24,unknown,unknown,390,a,a
135,Oval,K,SI1,0.4,unknown,Very Good,Excellent,4.11,unknown,unknown,390,a,a
136,Round,F,VS1,0.16,Excellent,Very Good,Very Good,3.61,unknown,unknown,392,a,a
137,Marquise,J,SI1,0.31,unknown,Very Good,Very Good,3.37,unknown,unknown,392,a,a
138,Round,G,I2,0.31,Excellent,Excellent,Excellent,4.37,M,STK,392,a,a
139,Round,E,SI2,0.18,Excellent,Excellent,Excellent,3.64,STK,STK,394,a,a
140,Pear,I,SI1,0.3,unknown,Very Good,Excellent,0.0,unknown,unknown,396,c,a
141,Round,L,SI2,0.3,Very Good,Very Good,Excellent,4.29,M,TK,396,a,a
142,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.34,M,STK,400,a,a
143,Princess,J,SI2,0.3,unknown,Very Good,Excellent,3.59,TK,VTK,400,b,a
144,Oval,E,I1,0.3,unknown,Very Good,Excellent,3.84,unknown,unknown,400,a,a
145,Round,H,SI1,0.2,Very Good,Very Good,Very Good,3.73,unknown,unknown,400,a,a
146,Round,D,SI1,0.19,Excellent,Excellent,Excellent,3.77,unknown,unknown,400,a,a
147,Round,M,VS2,0.35,Excellent,Excellent,Excellent,4.56,unknown,unknown,400,a,a
148,Round,L,SI2,0.3,Excellent,Excellent,Excellent,4.3,M,M,400,a,a
149,Round,M,SI1,0.3,Very Good,Very Good,Very Good,4.24,unknown,unknown,400,a,a
150,Round,J,SI1,0.21,Excellent,Excellent,Excellent,3.82,TN,STK,402,a,a
151,Emerald,D,SI2,0.23,unknown,Excellent,Excellent,3.04,unknown,unknown,402,a,a
152,Round,H,VS2,0.18,Very Good,Very Good,Very Good,3.62,M,TK,402,a,a
153,Round,M,VS1,0.3,Very Good,Very Good,Excellent,4.24,unknown,unknown,402,a,a
154,Princess,I,SI1,0.3,unknown,Very Good,Very Good,3.37,unknown,unknown,404,a,a
155,Round,K,SI1,0.3,Excellent,Excellent,Excellent,0.0,unknown,unknown,404,c,a
156,Round,L,SI1,0.3,Very Good,Very Good,Excellent,4.3,unknown,unknown,404,a,a
157,Round,F,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
158,Round,E,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
159,Round,F,VVS2,0.16,Excellent,Very Good,Excellent,0.0,unknown,unknown,404,c,a
160,Round,F,VVS1,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,404,c,a
161,Round,F,VVS1,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
162,Round,F,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
163,Round,F,VVS1,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,404,c,a
164,Round,E,VVS2,0.16,Very Good,Very Good,Very Good,0.0,unknown,unknown,404,c,a
165,Round,K,VS2,0.3,Excellent,Very Good,Excellent,4.36,unknown,unknown,404,a,a
166,Round,F,I2,0.3,Excellent,Very Good,Excellent,4.3,M,STK,406,a,a
167,Round,G,VVS2,0.16,Excellent,Very Good,Very Good,0.0,unknown,unknown,406,c,a
168,Princess,H,I1,0.33,unknown,Very Good,Very Good,3.85,STK,TK,408,b,a
169,Round,M,SI1,0.3,Excellent,Excellent,Excellent,4.33,M,STK,408,a,a
170,Round,G,I2,0.3,Very Good,Very Good,Excellent,4.22,M,TK,408,a,a
171,Princess,J,SI2,0.3,unknown,Very Good,Very Good,3.68,M,STK,408,a,a
172,Emerald,D,SI2,0.24,unknown,Very Good,Very Good,3.04,unknown,unknown,408,a,a
173,Emerald,J,SI1,0.32,unknown,Very Good,Very Good,3.3,unknown,unknown,410,a,a
174,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.35,unknown,unknown,410,a,a
175,Marquise,J,VS2,0.3,unknown,Very Good,Excellent,3.63,unknown,unknown,410,a,a
176,Round,I,IF,0.18,Very Good,Excellent,Excellent,3.61,M,STK,410,a,a
177,Round,E,VS1,0.17,Very Good,Very Good,Very Good,3.55,STK,STK,410,a,a
178,Round,K,I2,0.4,Very Good,Very Good,Very Good,4.7,unknown,unknown,410,a,a
179,Round,K,SI2,0.3,Very Good,Very Good,Excellent,4.25,STK,TK,410,a,a
180,Round,E,VS1,0.18,Excellent,Excellent,Excellent,3.74,unknown,unknown,412,a,a
181,Emerald,G,VS1,0.18,unknown,Very Good,Excellent,2.6,unknown,unknown,412,a,a
182,Round,J,SI2,0.3,Very Good,Very Good,Very Good,4.22,unknown,unknown,414,a,a
183,Round,K,I1,0.32,Excellent,Excellent,Excellent,4.37,M,STK,414,a,a
184,Round,H,I1,0.3,Very Good,Very Good,Very Good,4.21,STK,TK,414,a,a
185,Round,L,VS1,0.32,Excellent,Excellent,Excellent,4.41,M,STK,416,a,a
186,Round,L,SI1,0.3,Very Good,Very Good,Very Good,4.28,VTN,STK,416,a,a
187,Round,I,I1,0.3,Excellent,Excellent,Excellent,4.38,M,M,416,a,a
188,Princess,G,I1,0.32,unknown,Excellent,Excellent,3.61,unknown,unknown,416,a,a
189,Round,M,VS1,0.34,Very Good,Excellent,Very Good,4.46,STK,STK,418,a,a
190,Round,M,VS1,0.31,Very Good,Excellent,Excellent,4.34,unknown,unknown,418,a,a
191,Round,H,VS2,0.18,Very Good,Very Good,Very Good,3.58,TK,TK,418,a,a
192,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.33,unknown,unknown,418,a,a
193,Princess,I,SI2,0.3,unknown,Very Good,Excellent,3.54,TK,VTK,420,b,a
194,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.35,M,STK,420,a,a
195,Emerald,J,VS2,0.3,unknown,Very Good,Very Good,3.16,unknown,unknown,420,a,a
196,Marquise,L,VS2,0.41,unknown,Very Good,Very Good,3.83,TK,VTK,420,b,a
197,Princess,I,SI2,0.32,unknown,Very Good,Very Good,3.45,unknown,unknown,480,a,a
198,Emerald,E,VVS2,0.19,unknown,Very Good,Very Good,2.69,unknown,unknown,480,a,a
199,Round,M,VVS2,0.33,Excellent,Excellent,Excellent,4.49,M,STK,480,a,a
200,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.33,TN,M,480,a,a
201,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.28,M,STK,480,a,a
202,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.29,M,M,480,a,a
203,Round,M,VS2,0.3,Very Good,Very Good,Excellent,4.27,M,TK,482,a,a
204,Round,K,SI2,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,482,a,a
205,Round,H,I2,0.32,Very Good,Very Good,Very Good,4.43,unknown,unknown,482,a,a
206,Round,L,SI1,0.3,Very Good,Excellent,Very Good,4.22,STK,TK,482,a,a
207,Round,K,SI2,0.36,Excellent,Excellent,Excellent,4.57,M,STK,484,a,a
208,Round,G,IF,0.19,Excellent,Excellent,Excellent,3.7,M,STK,484,a,a
209,Round,F,I1,0.3,Very Good,Very Good,Very Good,4.22,STK,TK,484,a,a
210,Round,G,VVS2,0.18,Very Good,Very Good,Very Good,3.63,unknown,unknown,484,a,a
211,Round,G,VVS1,0.18,Very Good,Very Good,Excellent,3.62,unknown,unknown,484,a,a
212,Round,G,VVS2,0.18,Very Good,Very Good,Very Good,3.63,unknown,unknown,484,a,a
213,Round,K,SI1,0.3,Very Good,Very Good,Very Good,4.25,TK,M,484,a,a
214,Round,D,SI1,0.18,Excellent,Excellent,Excellent,3.72,M,STK,484,a,a
215,Round,K,SI2,0.31,Excellent,Excellent,Excellent,4.36,M,STK,486,a,a
216,Round,H,SI2,0.3,Excellent,Excellent,Excellent,4.26,unknown,unknown,486,a,a
217,Round,E,SI1,0.19,Excellent,Excellent,Excellent,3.71,M,STK,486,a,a
218,Round,D,SI1,0.19,Excellent,Excellent,Very Good,3.75,unknown,unknown,486,a,a
219,Round,J,VS2,0.25,Excellent,Very Good,Excellent,4.07,unknown,unknown,486,a,a
220,Round,J,SI1,0.3,Very Good,Excellent,Excellent,4.22,unknown,unknown,486,a,a
221,Round,L,VVS1,0.3,Excellent,Excellent,Excellent,4.26,unknown,unknown,486,a,a
222,Round,L,VS1,0.34,Excellent,Excellent,Excellent,4.48,unknown,unknown,486,a,a
223,Round,I,SI2,0.3,Excellent,Excellent,Excellent,4.38,unknown,unknown,486,a,a
224,Round,G,VS1,0.18,Excellent,Excellent,Excellent,3.6,M,STK,486,a,a
225,Round,M,VS2,0.35,Excellent,Excellent,Excellent,4.5,M,STK,486,a,a
226,Round,E,VS2,0.18,Excellent,Excellent,Excellent,3.68,M,STK,486,a,a
227,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,488,a,a
228,Round,G,VVS2,0.19,Excellent,Very Good,Very Good,0.0,unknown,unknown,488,c,a
229,Round,K,VS2,0.3,Very Good,Very Good,Excellent,4.19,VTN,TK,488,a,a
230,Round,L,VVS1,0.32,Excellent,Excellent,Excellent,4.36,unknown,unknown,488,a,a
231,Round,K,SI1,0.3,Very Good,Very Good,Excellent,4.2,unknown,unknown,488,a,a
232,Round,K,SI2,0.35,Excellent,Excellent,Excellent,4.51,unknown,unknown,488,a,a
233,Round,M,VS2,0.31,Excellent,Excellent,Excellent,4.33,unknown,unknown,488,a,a
234,Round,M,VS2,0.3,Very Good,Excellent,Excellent,4.22,VTN,TK,490,a,a
235,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.33,M,STK,490,a,a
236,Round,I,VVS2,0.23,Very Good,Very Good,Excellent,3.89,unknown,unknown,490,a,a
237,Round,I,SI2,0.35,Excellent,Excellent,Excellent,4.52,unknown,unknown,490,a,a
238,Round,F,SI2,0.3,Very Good,Very Good,Very Good,4.23,unknown,unknown,490,a,a
239,Round,D,VVS1,0.18,Very Good,Very Good,Excellent,3.68,STK,TK,492,a,a
240,Round,K,SI1,0.31,Excellent,Excellent,Excellent,4.37,M,STK,492,a,a
241,Round,H,I1,0.3,Excellent,Excellent,Excellent,4.3,M,STK,492,a,a
242,Round,J,SI2,0.3,Excellent,Excellent,Excellent,4.37,unknown,unknown,492,a,a
243,Round,K,SI1,0.3,Very Good,Very Good,Excellent,4.23,STK,TK,492,a,a
244,Round,L,VS2,0.3,Excellent,Excellent,Excellent,4.31,unknown,unknown,492,a,a
245,Oval,E,SI1,0.22,unknown,Very Good,Very Good,3.31,unknown,unknown,492,a,a
246,Round,D,I2,0.33,Excellent,Excellent,Very Good,4.44,unknown,unknown,492,a,a
247,Round,L,VS1,0.3,Very Good,Excellent,Excellent,4.23,STK,TK,492,a,a
248,Marquise,G,SI2,0.32,unknown,Very Good,Very Good,3.66,M,VTK,494,a,a
249,Round,F,SI2,0.24,Excellent,Very Good,Very Good,4.07,unknown,unknown,494,a,a
250,Round,K,VS2,0.32,Excellent,Excellent,Excellent,4.44,M,M,494,a,a
251,Round,J,SI1,0.31,Very Good,Very Good,Excellent,4.26,unknown,unknown,494,a,a
252,Round,E,VVS1,0.18,Excellent,Excellent,Excellent,3.71,TN,M,494,a,a
253,Round,E,VS1,0.18,Excellent,Excellent,Excellent,3.68,M,STK,494,a,a
254,Round,L,VS2,0.3,Very Good,Excellent,Excellent,4.22,M,TK,494,a,a
255,Round,F,VS1,0.2,Excellent,Excellent,Excellent,3.74,M,STK,496,a,a
256,Round,D,SI1,0.18,Excellent,Excellent,Excellent,3.65,M,STK,496,a,a
257,Round,E,VVS2,0.18,Very Good,Very Good,Excellent,3.69,unknown,unknown,496,a,a
258,Round,H,SI2,0.3,Excellent,Excellent,Excellent,4.3,unknown,unknown,496,a,a
259,Round,F,SI2,0.27,Excellent,Very Good,Very Good,4.16,M,STK,496,a,a
260,Round,H,I1,0.31,Excellent,Excellent,Excellent,4.34,unknown,unknown,496,a,a
261,Round,K,VS1,0.36,Excellent,Excellent,Excellent,4.58,unknown,unknown,496,a,a
262,Round,J,VS2,0.31,Excellent,Excellent,Excellent,4.34,unknown,unknown,496,a,a
263,Round,K,VS2,0.31,Excellent,Excellent,Very Good,4.43,unknown,unknown,496,a,a
264,Round,K,VS1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,496,a,a
265,Round,K,SI2,0.3,Excellent,Excellent,Excellent,4.28,unknown,unknown,496,a,a
266,Round,G,VVS1,0.19,Excellent,Excellent,Excellent,3.74,STK,STK,498,a,a
267,Round,G,I1,0.3,Very Good,Excellent,Excellent,4.37,TN,STK,498,a,a
268,Round,I,SI2,0.33,Excellent,Excellent,Excellent,4.41,unknown,unknown,498,a,a
269,Round,G,I1,0.3,Excellent,Excellent,Excellent,4.34,unknown,unknown,498,a,a
270,Round,M,VS2,0.31,Excellent,Excellent,Excellent,4.42,M,M,498,a,a
271,Princess,F,SI2,0.31,unknown,Very Good,Very Good,3.76,unknown,unknown,500,a,a
272,Round,K,SI1,0.32,Excellent,Excellent,Excellent,4.36,STK,STK,500,a,a
273,Round,E,VS2,0.19,Excellent,Very Good,Excellent,0.0,unknown,unknown,500,c,a
274,Round,M,VVS2,0.3,Very Good,Very Good,Very Good,4.18,STK,TK,500,a,a
275,Round,M,VVS2,0.32,Excellent,Excellent,Very Good,4.38,M,STK,500,a,a
276,Round,K,SI1,0.3,Excellent,Very Good,Excellent,4.33,M,STK,500,a,a
277,Round,L,SI1,0.32,Excellent,Excellent,Excellent,4.38,M,STK,500,a,a
278,Round,M,VS2,0.4,Excellent,Very Good,Excellent,4.65,unknown,unknown,500,a,a
279,Round,I,SI1,0.3,Very Good,Very Good,Excellent,4.31,unknown,unknown,500,a,a
280,Round,G,SI2,0.3,Excellent,Excellent,Excellent,4.25,unknown,unknown,500,a,a
281,Emerald,D,VVS1,0.18,unknown,Very Good,Very Good,2.8,unknown,unknown,500,a,a
282,Round,I,SI2,0.3,Excellent,Very Good,Excellent,4.29,TN,STK,500,a,a
283,Round,M,VS2,0.3,Very Good,Very Good,Excellent,4.21,STK,TK,502,a,a
284,Round,K,SI2,0.3,Very Good,Very Good,Very Good,4.24,M,TK,502,a,a
285,Round,H,I2,0.33,Excellent,Excellent,Excellent,4.45,M,STK,502,a,a
286,Round,G,VS1,0.19,Excellent,Excellent,Excellent,3.68,M,STK,502,a,a
287,Emerald,E,VVS2,0.19,unknown,Very Good,Excellent,2.76,unknown,unknown,502,a,a
288,Round,L,SI1,0.3,Excellent,Excellent,Excellent,4.32,M,STK,502,a,a
289,Round,M,VVS2,0.35,Excellent,Excellent,Excellent,4.5,unknown,unknown,502,a,a
290,Round,L,VS2,0.3,Very Good,Very Good,Very Good,4.21,unknown,unknown,502,a,a
291,Emerald,F,VVS1,0.19,unknown,Very Good,Very Good,2.87,unknown,unknown,502,a,a
292,Emerald,F,VVS1,0.19,unknown,Very Good,Very Good,2.69,unknown,unknown,502,a,a
293,Emerald,E,VVS2,0.19,unknown,Very Good,Excellent,2.89,unknown,unknown,502,a,a
294,Emerald,D,VVS1,0.18,unknown,Very Good,Very Good,2.71,unknown,unknown,502,a,a
